YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS2M,country,UV_B_W_m2_280_4000,UV_A_W_m2_280_4000,Blue_W_m2_280_4000,Green_W_m2_280_4000,Red_W_m2_280_4000,FarRed_W_m2_280_4000,NIR_W_m2_280_4000,SW_IR_W_m2_280_4000,IR_Tail_W_m2_280_4000,crop,m49_code,Unit,yield_t_ha,datetime,date,uv_b_mol_per_h,PPFD_uv_b_umol_m2_s,uv_a_mol_per_h,PPFD_uv_a_umol_m2_s,blue_mol_per_h,PPFD_blue_umol_m2_s,green_mol_per_h,PPFD_green_umol_m2_s,red_mol_per_h,PPFD_red_umol_m2_s,farred_mol_per_h,PPFD_farred_umol_m2_s,PAR_mol_per_h,PPFD_PAR_umol_m2_s,ePAR_mol_per_h,PPFD_ePAR_umol_m2_s
2020,1,1,0,0.0,0.0,0.0,0.06,97.55,3.11,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 00:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,1,0.0,0.0,0.0,-0.24,97.46,3.12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 01:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,2,0.0,0.0,0.0,-0.46,97.83,3.14,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 02:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,3,0.0,0.0,0.0,-0.63,98.05,3.19,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 03:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,4,0.0,0.0,0.0,-0.79,98.18,3.25,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 04:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,5,0.0,0.0,0.0,-0.86,98.18,3.24,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 05:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,6,0.0,0.0,0.0,-1.08,98.55,3.08,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 06:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,7,0.0,0.0,0.0,-1.39,98.17,3.02,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 07:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,8,0.16,0.2,0.11,-1.3,96.57,3.14,Belgium,9.846586418368e-05,0.0071762077045929,0.0220775764858601,0.0239192621609032,0.0220648815370154,0.0094074065434317,0.0428781486019481,0.0300690579579728,0.0012405251817696,Tomatoes,'056,kg/ha,502419.4,2020-01-01 08:00:00,2020-01-01,0.0008815511836996841,0.2448753288054678,0.07720508623231308,21.445857286753633,0.2989776870725764,83.0493575201601,0.3958998473769459,109.9721798269294,0.43160833482888256,119.89120411913404,0.20524982011532547,57.01383892092374,1.1264858692784048,312.91274146622357,1.3317356893937302,369.9265803871473
2020,1,1,9,0.44,0.54,0.23,-0.53,92.57,3.38,Belgium,0.0002707811265051,0.0197345711876306,0.0607133353361153,0.065777970942484,0.0606784242267924,0.0258703679944372,0.1179149086553573,0.0826899093844252,0.0034114442498664,Tomatoes,'056,kg/ha,502419.4,2020-01-01 09:00:00,2020-01-01,0.002424265755173952,0.6734071542149866,0.21231398713886232,58.97610753857287,0.8221886394495854,228.38573318044038,1.0887245802866046,302.4234945240568,1.186922920779428,329.7008113276189,0.5644370053171456,156.78805703254042,3.097836140515618,860.5100390321161,3.6622731458327635,1017.2980960646565
2020,1,1,10,0.68,0.81,0.28,1.0,86.37,3.71,Belgium,0.0004184799227806,0.0304988827445201,0.0938297000649056,0.101656864183839,0.0937757465323155,0.0399814778095849,0.1822321315582796,0.1277934963213844,0.0052722320225208,Tomatoes,'056,kg/ha,502419.4,2020-01-01 10:00:00,2020-01-01,0.003746592530723299,1.0407201474231387,0.3281216164873335,91.14489346870376,1.2706551700584519,352.95976946068106,1.6825743513520266,467.3817642644518,1.834335423022752,509.53761750632,0.8723117354901371,242.30881541392696,4.787564944433231,1329.879151231453,5.659876679923368,1572.18796664538
2020,1,1,11,0.81,0.93,0.32,2.3,80.89,3.77,Belgium,0.0004984834374298,0.0363295515045019,0.1117677309596669,0.1210912646895729,0.1117034627811405,0.0476249956261232,0.2170706272973624,0.1522246059122373,0.0062801587327086,Tomatoes,'056,kg/ha,502419.4,2020-01-01 11:00:00,2020-01-01,0.004462852867478935,1.2396813520774819,0.39085074905108863,108.56965251419129,1.51357454080492,420.4373724458111,2.004242977345796,556.7341603738322,2.185017195071219,606.9492208531163,1.0390772143338398,288.6325595371777,5.702834713221935,1584.1207536727597,6.741911927555774,1872.7533132099372
2020,1,1,12,0.8,0.89,0.28,3.09,77.48,3.77,Belgium,0.0004923293209183,0.0358810385229648,0.1103878824293007,0.1195963108045164,0.1103244076850771,0.0470370327171587,0.2143907430097407,0.150345289789864,0.006202625908848,Tomatoes,'056,kg/ha,502419.4,2020-01-01 12:00:00,2020-01-01,0.004407755918497525,1.2243766440270902,0.3860254311615686,107.22928643376906,1.4948884353628846,415.24678760080127,1.979499236884736,549.8608991346489,2.158041674144415,599.4560205956708,1.0262491005766317,285.0691946046199,5.632429346392035,1564.563707331121,6.658678446968667,1849.6329019357406
2020,1,1,13,0.6,0.69,0.24,3.04,77.93,3.54,Belgium,0.0003692469906888,0.0269107788922236,0.0827909118219755,0.0896972331033873,0.0827433057638078,0.035277774537869,0.1607930572573055,0.112758967342398,0.004651969431636,Tomatoes,'056,kg/ha,502419.4,2020-01-01 13:00:00,2020-01-01,0.003305816938873815,0.9182824830205042,0.28951907337117644,80.42196482532678,1.121166326522163,311.4350907006008,1.484624427663552,412.39567435098667,1.6185312556083107,449.59201544675295,0.7696868254324731,213.80189595346476,4.224322009794026,1173.4227804983404,4.994008835226499,1387.2246764518052
2020,1,1,14,0.32,0.37,0.17,1.94,84.5,2.53,Belgium,0.0001969317283673,0.0143524154091859,0.0441551529717202,0.0478385243218065,0.0441297630740308,0.0188148130868634,0.0857562972038962,0.0601381159159456,0.0024810503635392,Tomatoes,'056,kg/ha,502419.4,2020-01-01 14:00:00,2020-01-01,0.0017631023673988309,0.48975065761078634,0.15441017246462724,42.891714573507564,0.5979553741451528,166.0987150403202,0.7917996947538934,219.9443596538593,0.8632166696577651,239.7824082382681,0.41049964023065094,114.02767784184748,2.2529717385568113,625.8254829324476,2.663471378787462,739.853160774295
2020,1,1,15,0.05,0.05,0.05,-0.85,100.0,1.48,Belgium,3.07705825574e-05,0.0022425649076853,0.0068992426518312,0.0074747694252822,0.0068952754803173,0.0029398145448224,0.0133994214381087,0.0093965806118665,0.000387664119303,Tomatoes,'056,kg/ha,502419.4,2020-01-01 15:00:00,2020-01-01,0.0002754847449061513,0.0765235402517087,0.02412658944759804,6.701830402110566,0.09343052721017901,25.952924225049724,0.12371870230529476,34.36630619591521,0.13487760463402557,37.466001287229325,0.06414056878603908,17.816824662788633,0.3520268341494993,97.78523170819425,0.4161674029355384,115.60205637098288
2020,1,1,16,0.0,0.0,0.0,-1.49,100.0,1.91,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 16:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,17,0.0,0.0,0.0,-1.27,100.0,2.54,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 17:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,18,0.0,0.0,0.0,-1.14,100.0,2.89,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 18:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,19,0.0,0.0,0.0,-1.02,98.24,3.2,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 19:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,20,0.0,0.0,0.0,-0.88,96.79,3.4,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 20:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,21,0.0,0.0,0.0,-0.89,96.56,3.19,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 21:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,22,0.0,0.0,0.0,-0.84,96.41,2.97,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 22:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,1,23,0.0,0.0,0.0,-0.64,95.36,2.9,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-01 23:00:00,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,0,0.0,0.0,0.0,-0.34,94.34,2.94,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 00:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,1,0.0,0.0,0.0,-0.11,94.15,2.89,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 01:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,2,0.0,0.0,0.0,0.08,93.79,2.93,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 02:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,3,0.0,0.0,0.0,0.27,94.03,3.06,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 03:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,4,0.0,0.0,0.0,0.43,94.71,3.25,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 04:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,5,0.0,0.0,0.0,0.53,95.28,3.4,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 05:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,6,0.0,0.0,0.0,0.69,95.68,3.72,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 06:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,7,0.0,0.0,0.0,0.79,95.98,3.89,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 07:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,8,0.11,0.18,0.1,0.99,95.82,4.13,Belgium,6.769528162627999e-05,0.0049336427969076,0.0151783338340288,0.016444492735621,0.0151696060566981,0.0064675919986093,0.0294787271638393,0.0206724773461063,0.0008528610624666,Tomatoes,'056,kg/ha,502419.4,2020-01-02 08:00:00,2020-01-02,0.0006060664387935327,0.16835178855375907,0.05307849678471504,14.744026884643066,0.205547159862396,57.096433295109996,0.27218114507165114,75.6058736310142,0.296730730194857,82.42520283190473,0.1411092513292864,39.197014258135106,0.7744590351289042,215.12750975802896,0.9155682864581907,254.32452401616408
2020,1,2,9,0.27,0.52,0.21,1.62,94.39,4.3,Belgium,0.0001661611458099,0.0121098505015006,0.0372559103198889,0.0403637548965243,0.0372344875937135,0.015874998542041,0.0723568757657874,0.0507415353040791,0.0020933862442362,Tomatoes,'056,kg/ha,502419.4,2020-01-02 09:00:00,2020-01-02,0.0014876176224926797,0.4132271173590777,0.1302835830170292,36.189884171397,0.5045248469349725,140.14579081527012,0.6680809924485986,185.57805345794407,0.7283390650237396,202.31640695103877,0.34635907144461187,96.21085317905884,1.9009449044073106,528.0402512242529,2.2473039758519224,624.2511044033117
2020,1,2,10,0.37,0.78,0.26,2.49,92.66,4.57,Belgium,0.0002277023109247,0.0165949803168712,0.0510543956235515,0.0553132937470888,0.0510250385543481,0.0217546276316859,0.099155718642005,0.0695346965278121,0.0028687144828422,Tomatoes,'056,kg/ha,502419.4,2020-01-02 10:00:00,2020-01-02,0.0020385871123049823,0.5662741978624951,0.17853676191222528,49.59354497561813,0.6913859013553331,192.05163926537028,0.9155183970591898,254.31066584977495,0.9980942742917907,277.2484095254974,0.4746402090166922,131.84450250463672,2.6049985727063136,723.6107146406426,3.079638781723006,855.4552171452794
2020,1,2,11,0.4,0.9,0.3,3.19,91.26,4.65,Belgium,0.0002461646604591,0.0179405192614824,0.0551939412146503,0.0597981554022582,0.0551622038425385,0.0235185163585793,0.1071953715048703,0.075172644894932,0.003101312954424,Tomatoes,'056,kg/ha,502419.4,2020-01-02 11:00:00,2020-01-02,0.002203877959248315,0.6121883220134208,0.1930127155807843,53.61464321688453,0.7474442176814416,207.62339380040046,0.989749618442368,274.93044956732444,1.0790208370722063,299.72801029783506,0.5131245502883148,142.53459730230966,2.816214673196016,782.2818536655599,3.3293392234843306,924.8164509678696
2020,1,2,12,0.36,0.86,0.27,3.45,91.58,4.54,Belgium,0.0002215481944132,0.0161464673353341,0.0496745470931853,0.0538183398620324,0.0496459834582847,0.0211666647227214,0.0964758343543833,0.0676553804054388,0.0027911816589816,Tomatoes,'056,kg/ha,502419.4,2020-01-02 12:00:00,2020-01-02,0.0019834901633235726,0.5509694898121035,0.17371144402270522,48.253178895195894,0.6726997959132979,186.86105442036052,0.8907746565981315,247.43740461059207,0.9711187533649868,269.7552092680519,0.4618120952594839,128.28113757207885,2.5345932058764165,704.0536682990046,2.9964053011359004,832.3348058710834
2020,1,2,13,0.33,0.67,0.19,3.45,92.54,4.34,Belgium,0.0002030858448788,0.014800928390723,0.0455350015020865,0.049333478206863,0.0455088181700943,0.0194027759958279,0.088436181491518,0.0620174320383189,0.0025585831873998,Tomatoes,'056,kg/ha,502419.4,2020-01-02 13:00:00,2020-01-02,0.00181819931638024,0.5050553656611778,0.15923549035414727,44.2320806539298,0.6166414795871894,171.2892998853304,0.8165434352149533,226.81762089304257,0.890192190584571,247.27560849571415,0.42332775398785916,117.59104277440532,2.323377105386714,645.3825292740871,2.746704859374573,762.9735720484925
2020,1,2,14,0.21,0.36,0.12,3.3,94.11,4.28,Belgium,0.000129236446741,0.0094187726122782,0.0289768191376914,0.0313940315861855,0.0289601570173327,0.0123472210882541,0.0562775700400569,0.0394656385698393,0.0016281893010726,Tomatoes,'056,kg/ha,502419.4,2020-01-02 14:00:00,2020-01-02,0.001157035928605119,0.3213988690569775,0.10133167567991111,28.147687688864195,0.39240821428275674,109.0022817452102,0.5196185496822423,144.33848602284507,0.5664859394629082,157.35720540636336,0.2693903889013645,74.83066358371237,1.4785127034279073,410.6979731744187,1.7479030923292718,485.52863675813103
2020,1,2,15,0.04,0.05,0.05,3.1,96.26,4.26,Belgium,2.461646604592e-05,0.0017940519261482,0.005519394121465,0.0059798155402258,0.0055162203842538,0.0023518516358579,0.010719537150487,0.0075172644894932,0.0003101312954424,Tomatoes,'056,kg/ha,502419.4,2020-01-02 15:00:00,2020-01-02,0.00022038779592492103,0.06121883220136695,0.019301271558078002,5.3614643216883335,0.07474442176814375,20.76233938003993,0.09897496184423647,27.49304495673235,0.10790208370721967,29.97280102978324,0.05131245502883082,14.253459730230784,0.28162146731959986,78.22818536655552,0.33293392234843067,92.4816450967863
2020,1,2,16,0.0,0.0,0.0,3.14,97.65,4.48,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 16:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,17,0.0,0.0,0.0,3.38,98.05,4.67,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 17:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,18,0.0,0.0,0.0,3.67,98.47,4.84,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 18:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,19,0.0,0.0,0.0,4.04,98.27,4.94,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 19:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,20,0.0,0.0,0.0,4.5,97.99,5.1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 20:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,21,0.0,0.0,0.0,4.98,97.69,5.23,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 21:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,22,0.0,0.0,0.0,5.42,97.58,5.46,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 22:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,23,0.0,0.0,0.0,5.79,97.66,5.44,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-02 23:00:00,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,0,0.0,0.0,0.0,5.84,98.12,5.06,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 00:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,1,0.0,0.0,0.0,5.79,98.25,4.99,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 01:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,2,0.0,0.0,0.0,5.81,97.89,5.14,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 02:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,3,0.0,0.0,0.0,5.89,96.97,5.54,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 03:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,4,0.0,0.0,0.0,5.96,96.12,5.68,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 04:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,5,0.0,0.0,0.0,5.93,95.8,5.55,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 05:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,6,0.0,0.0,0.0,5.94,95.71,5.86,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 06:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,7,0.0,0.0,0.0,6.06,95.58,6.29,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-01-03 07:00:00,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,3,8,0.08,0.18,0.07,6.28,95.31,6.33,Belgium,4.923293209184e-05,0.0035881038522964,0.01103878824293,0.0119596310804516,0.0110324407685077,0.0047037032717158,0.021439074300974,0.0150345289789864,0.0006202625908848,Tomatoes,'056,kg/ha,502419.4,2020-01-03 08:00:00,2020-01-03,0.00044077559184984205,0.1224376644027339,0.038602543116156005,10.722928643376667,0.1494888435362875,41.52467876007986,0.19794992368847295,54.9860899134647,0.21580416741444128,59.94560205956702,0.10262491005766164,28.506919460461567,0.5632429346392017,156.45637073311158,0.6658678446968633,184.96329019357313
2020,1,3,9,0.19,0.5,0.12,6.61,94.83,6.06,Belgium,0.0001169282137181,0.0085217466492041,0.0262171220769589,0.0284041238160726,0.0262020468252058,0.0111712952703251,0.0509178014648134,0.0357070063250927,0.0014731236533514,Tomatoes,'056,kg/ha,502419.4,2020-01-03 09:00:00,2020-01-03,0.0010468420306431957,0.29078945295644326,0.09168103990087212,25.466955528020033,0.35503600339868485,98.62111205519024,0.4701310687601241,130.59196354447892,0.5125348976092983,142.37080489147175,0.24373416138694803,67.70393371859667,1.3377019697681072,371.58388049114086,1.5814361311550553,439.2878142097376
2020,1,3,10,0.19,0.76,0.14,7.73,93.64,6.25,Belgium,0.0001169282137181,0.0085217466492041,0.0262171220769589,0.0284041238160726,0.0262020468252058,0.0111712952703251,0.0509178014648134,0.0357070063250927,0.0014731236533514,Tomatoes,'056,kg/ha,502419.4,2020-01-03 10:00:00,2020-01-03,0.0010468420306431957,0.29078945295644326,0.09168103990087212,25.466955528020033,0.35503600339868485,98.62111205519024,0.4701310687601241,130.59196354447892,0.5125348976092983,142.37080489147175,0.24373416138694803,67.70393371859667,1.3377019697681072,371.58388049114086,1.5814361311550553,439.2878142097376
2020,1,3,11,0.27,0.88,0.21,9.1,91.96,6.08,Belgium,0.0001661611458099,0.0121098505015006,0.0372559103198889,0.0403637548965243,0.0372344875937135,0.015874998542041,0.0723568757657874,0.0507415353040791,0.0020933862442362,Tomatoes,'056,kg/ha,502419.4,2020-01-03 11:00:00,2020-01-03,0.0014876176224926797,0.4132271173590777,0.1302835830170292,36.189884171397,0.5045248469349725,140.14579081527012,0.6680809924485986,185.57805345794407,0.7283390650237396,202.31640695103877,0.34635907144461187,96.21085317905884,1.9009449044073106,528.0402512242529,2.2473039758519224,624.2511044033117
2020,1,3,12,0.28,0.84,0.19,9.78,89.82,6.18,Belgium,0.0001723152623214,0.0125583634830377,0.0386357588502552,0.0418587087815807,0.0386135426897769,0.0164629614510055,0.0750367600534092,0.0526208514264524,0.0021709190680968,Tomatoes,'056,kg/ha,502419.4,2020-01-03 12:00:00,2020-01-03,0.001542714571474089,0.42853182540946916,0.13510890090654923,37.53025025181923,0.523210952377009,145.33637566028028,0.692824732909657,192.45131469712692,0.7553145859505436,209.80960720848432,0.3591871852018201,99.77421811161669,1.9713502712372093,547.5972975658915,2.3305374564390293,647.3715156775081
