YEAR,MO,DY,DLI_uv_b_mol_m2_d,DLI_uv_a_mol_m2_d,DLI_blue_mol_m2_d,DLI_green_mol_m2_d,DLI_red_mol_m2_d,DLI_farred_mol_m2_d,DLI_PAR_mol_m2_d,DLI_ePAR_mol_m2_d
2020,5,21,0.146337496494142,12.8160443145641,49.63029605404777,65.71937466457327,71.64698358159458,34.071470139144175,186.99665430021562,221.0681244393598
2020,5,22,0.07382991163484263,6.465925971956282,25.039381292328308,33.15661221781934,36.14719804191894,17.189672434658565,94.34319155206659,111.53286398672515
2020,5,23,0.10132328917647618,8.87375959882657,34.363747907904305,45.50373870788789,49.60798298439474,23.590901199505314,129.47546960018693,153.06637079969224
2020,5,24,0.07663985603288716,6.712017184321781,25.99237266987215,34.41854298133336,37.52294960918601,17.843906236276176,97.93386526039151,115.7777714966677
2020,5,25,0.11917470064639585,10.437162595030928,40.41804607112399,53.52071061727108,58.34805176467962,27.747210056840675,152.28680845307468,180.03401850991537
2020,5,26,0.1484311805554284,12.999406394365845,50.34036806084514,66.65963680209352,72.67205337681317,34.558938461918075,189.67205823975183,224.2309967016699
2020,5,27,0.1462273025961781,12.806393678785062,49.59292384316369,65.66988718365116,71.59303253974096,34.04581391162976,186.85584356655582,220.90165747818557
2020,5,28,0.16622749507636522,14.55798407268068,56.375980118622785,74.65186497101564,81.38514663617124,38.70241920549623,212.41299172580966,251.1154109313059
2020,5,29,0.16589691338247767,14.529032165343564,56.26386348597057,74.5034025282493,81.22329351061042,38.625450522952974,211.99055952483027,250.61601004778325
2020,5,30,0.16126876966805362,14.123705462623915,54.69423062883954,72.42492832952031,78.95734975275879,37.54788896734752,206.07650871111863,243.62439767846618
2020,5,31,0.15801804967816033,13.839011707142257,53.59175040775941,70.96504764231783,77.36579401807727,36.79103025567225,201.9225920681545,238.71362232382674
2020,6,1,0.1568059168005727,13.732854713572824,53.18065608803462,70.42068535217452,76.77233255768756,36.508811753013674,200.3736739978967,236.88248575091038
