YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS2M,country,UV_B_W_m2_280_4000,UV_A_W_m2_280_4000,Blue_W_m2_280_4000,Green_W_m2_280_4000,Red_W_m2_280_4000,FarRed_W_m2_280_4000,NIR_W_m2_280_4000,SW_IR_W_m2_280_4000,IR_Tail_W_m2_280_4000,crop,m49_code,Unit,yield_t_ha
2020,4,6,6,0.62,0.62,0.19,7.89,85.19,4.76,Belgium,0.0003815552237117,0.0278078048552977,0.085550608882708,0.0926871408735002,0.0855014159559347,0.036453700355798,0.166152825832549,0.1165175995871446,0.0048070350793572,Tomatoes,'056,kg/ha,502419.4
2020,4,6,7,1.23,1.23,0.25,10.48,72.58,4.97,Belgium,0.000756956330912,0.0551670967290585,0.1697213692350498,0.183879327861944,0.169623776815806,0.0723194378026315,0.3296257673774763,0.231155883051916,0.0095365373348539,Tomatoes,'056,kg/ha,502419.4
2020,4,6,8,1.8,1.8,0.29,13.32,58.51,5.16,Belgium,0.0011077409720663,0.0807323366766709,0.2483727354659266,0.2690916993101621,0.2482299172914235,0.1058333236136071,0.4823791717719166,0.3382769020271942,0.0139559082949081,Tomatoes,'056,kg/ha,502419.4
2020,4,6,9,2.25,2.26,0.32,15.37,49.98,5.48,Belgium,0.0013846762150829,0.1009154208458387,0.3104659193324082,0.3363646241377026,0.3102873966142794,0.1322916545170089,0.6029739647148957,0.4228461275339927,0.0174448853686352,Tomatoes,'056,kg/ha,502419.4
2020,4,6,10,2.56,2.56,0.35,16.9,47.84,5.68,Belgium,0.0015754538269388,0.1148193232734876,0.3532412237737622,0.3827081945744527,0.3530381045922467,0.1505185046949079,0.6860503776311703,0.481104927327565,0.0198484029083138,Tomatoes,'056,kg/ha,502419.4
2020,4,6,11,2.65,2.67,0.45,17.98,47.81,5.81,Belgium,0.0016308408755421,0.1188559401073211,0.3656598605470585,0.3961627795399608,0.3654496004568179,0.1558101708755882,0.7101693362197661,0.4980187724289247,0.0205461983230592,Tomatoes,'056,kg/ha,502419.4
2020,4,6,12,2.59,2.61,0.43,18.58,48.53,5.8,Belgium,0.0015939161764733,0.1161648622180988,0.357380769364861,0.387193056229622,0.3571752698804371,0.1522823934218013,0.6940900304940355,0.4867428756946849,0.0200810013798956,Tomatoes,'056,kg/ha,502419.4
2020,4,6,13,2.34,2.35,0.45,18.8,50.03,5.52,Belgium,0.0014400632636863,0.1049520376796722,0.3228845561057045,0.3498192091032106,0.3226988924788505,0.1375833206976892,0.6270929233034915,0.4397599726353524,0.0181426807833806,Tomatoes,'056,kg/ha,502419.4
2020,4,6,14,1.83,1.94,0.53,18.72,52.66,5.01,Belgium,0.0011262033216008,0.0820778756212821,0.2525122810570254,0.2735765609653314,0.2523670825796139,0.1075972123405005,0.4904188246347818,0.3439148503943141,0.0141885067664899,Tomatoes,'056,kg/ha,502419.4
2020,4,6,15,1.23,1.41,0.42,18.27,56.94,4.44,Belgium,0.000756956330912,0.0551670967290585,0.1697213692350498,0.183879327861944,0.169623776815806,0.0723194378026315,0.3296257673774763,0.231155883051916,0.0095365373348539,Tomatoes,'056,kg/ha,502419.4
2020,4,6,16,0.71,0.83,0.36,17.1,65.62,3.33,Belgium,0.000436942272315,0.0318444216891313,0.0979692456560043,0.1061417258390083,0.0979129118205059,0.0417453665364783,0.1902717844211448,0.1334314446885043,0.0055048304941026,Tomatoes,'056,kg/ha,502419.4
2020,4,6,17,0.24,0.3,0.18,15.0,80.08,2.08,Belgium,0.0001476987962755,0.0107643115568894,0.0331163647287902,0.0358788932413549,0.0330973223055231,0.0141111098151476,0.0643172229029222,0.0451035869369592,0.0018607877726544,Tomatoes,'056,kg/ha,502419.4
2020,4,6,18,0.0,0.0,0.0,13.33,88.82,1.84,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,6,19,0.0,0.0,0.0,12.17,94.59,1.72,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,6,20,0.0,0.0,0.0,11.09,98.41,1.46,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,6,21,0.0,0.0,0.0,9.99,100.0,1.24,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,6,22,0.0,0.0,0.0,8.92,100.0,1.06,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,6,23,0.0,0.0,0.0,8.08,100.0,0.9,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,0,0.0,0.0,0.0,7.29,100.0,0.78,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,1,0.0,0.0,0.0,6.73,100.0,0.74,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,2,0.0,0.0,0.0,6.42,100.0,0.61,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,3,0.0,0.0,0.0,6.19,100.0,0.58,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,4,0.0,0.0,0.0,5.79,100.0,0.74,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,5,0.09,0.1,0.09,5.89,100.0,0.88,Belgium,5.538704860332e-05,0.0040366168338335,0.0124186367732963,0.0134545849655081,0.0124114958645711,0.0052916661806803,0.0241189585885958,0.0169138451013597,0.0006977954147454,Tomatoes,'056,kg/ha,502419.4
2020,4,7,6,0.58,0.6,0.26,8.42,94.52,1.67,Belgium,0.0003569387576658,0.0260137529291495,0.080031214761243,0.0867073253332744,0.0799851955716809,0.03410184871994,0.155433288682062,0.1090003350976514,0.0044969037839148,Tomatoes,'056,kg/ha,502419.4
2020,4,7,7,1.17,1.2,0.34,10.8,85.69,2.07,Belgium,0.0007200316318431,0.0524760188398361,0.1614422780528522,0.1749096045516053,0.1613494462394252,0.0687916603488446,0.3135464616517457,0.2198799863176762,0.0090713403916903,Tomatoes,'056,kg/ha,502419.4
2020,4,7,8,1.75,1.76,0.36,13.72,72.47,2.46,Belgium,0.001076970389509,0.0784897717689856,0.2414734928140953,0.2616169298848798,0.2413346418111062,0.1028935090687847,0.4689797503338078,0.3288803214153277,0.0135682441756051,Tomatoes,'056,kg/ha,502419.4
2020,4,7,9,2.13,2.21,0.41,16.06,64.88,2.65,Belgium,0.0013108268169452,0.0955332650673939,0.2939077369680131,0.3184251775170251,0.2937387354615178,0.1252360996094351,0.5708153532634346,0.400294334065513,0.016514491482308,Tomatoes,'056,kg/ha,502419.4
2020,4,7,10,2.41,2.51,0.57,17.59,61.92,2.57,Belgium,0.0014831420792666,0.1080916285504317,0.3325434958182684,0.3602838862986059,0.3323522781512948,0.1416990610604406,0.6458521133168439,0.4529151854919656,0.0186854105504048,Tomatoes,'056,kg/ha,502419.4
2020,4,7,11,2.47,2.57,0.59,18.65,59.78,2.44,Belgium,0.0015200667783355,0.110782706439654,0.3408225870004659,0.3692536096089446,0.3406266087276756,0.1452268385142275,0.6619314190425745,0.4641910822262053,0.0191506074935684,Tomatoes,'056,kg/ha,502419.4
2020,4,7,12,2.4,2.54,0.46,19.36,58.02,2.37,Belgium,0.0014769879627552,0.1076431155688946,0.3311636472879021,0.3587889324135494,0.3309732230552313,0.1411110981514761,0.6431722290292221,0.4510358693695922,0.0186078777265442,Tomatoes,'056,kg/ha,502419.4
2020,4,7,13,2.27,2.31,0.53,19.71,56.95,2.35,Belgium,0.0013969844481059,0.1018124468089128,0.3132256163931408,0.3393545319078155,0.3130455068064063,0.1334675803349378,0.6083337332901393,0.4266047597787393,0.0175999510163564,Tomatoes,'056,kg/ha,502419.4
2020,4,7,14,1.85,1.93,0.49,19.75,56.91,2.4,Belgium,0.0011385115546238,0.0829749015843562,0.2552719781177579,0.2765664687354443,0.2551251927717408,0.1087731381584295,0.4957785932100254,0.3476734826390606,0.0143435724142111,Tomatoes,'056,kg/ha,502419.4
2020,4,7,15,1.36,1.42,0.39,19.53,58.09,2.37,Belgium,0.0008369598455612,0.0609977654890403,0.1876594001298112,0.203313728367678,0.1875514930646311,0.0799629556191698,0.3644642631165592,0.2555869926427689,0.0105444640450417,Tomatoes,'056,kg/ha,502419.4
2020,4,7,16,0.82,0.84,0.29,18.72,65.47,1.84,Belgium,0.0005046375539413,0.036778064486039,0.1131475794900332,0.1225862185746293,0.113082517877204,0.0482129585350876,0.2197505115849842,0.1541039220346106,0.0063576915565692,Tomatoes,'056,kg/ha,502419.4
2020,4,7,17,0.31,0.31,0.16,16.22,80.76,1.19,Belgium,0.0001907776118558,0.0139039024276488,0.042775304441354,0.0463435704367501,0.0427507079779673,0.018226850177899,0.0830764129162745,0.0582587997935723,0.0024035175396786,Tomatoes,'056,kg/ha,502419.4
2020,4,7,18,0.0,0.0,0.0,13.34,84.55,1.38,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,19,0.0,0.0,0.0,12.6,86.33,1.59,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,20,0.0,0.0,0.0,12.33,86.98,1.76,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,21,0.0,0.0,0.0,12.05,87.44,1.9,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,22,0.0,0.0,0.0,11.51,88.34,1.97,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,7,23,0.0,0.0,0.0,10.99,88.34,2.02,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,0,0.0,0.0,0.0,10.44,87.91,2.02,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,1,0.0,0.0,0.0,9.84,87.5,1.95,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,2,0.0,0.0,0.0,9.33,86.41,1.85,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,3,0.0,0.0,0.0,8.88,85.52,1.75,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,4,0.0,0.0,0.0,8.45,84.98,1.69,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,5,0.1,0.1,0.08,8.68,84.23,1.7,Belgium,6.154116511479999e-05,0.0044851298153706,0.0137984853036625,0.0149495388505645,0.0137905509606346,0.0058796290896448,0.0267988428762175,0.018793161223733,0.000775328238606,Tomatoes,'056,kg/ha,502419.4
2020,4,8,6,0.56,0.59,0.24,11.43,77.58,2.18,Belgium,0.0003446305246428,0.0251167269660754,0.0772715177005105,0.0837174175631615,0.0772270853795539,0.0329259229020111,0.1500735201068185,0.1052417028529048,0.0043418381361936,Tomatoes,'056,kg/ha,502419.4
2020,4,8,7,1.1,1.19,0.39,13.6,68.71,2.95,Belgium,0.0006769528162628,0.0493364279690767,0.1517833383402884,0.1644449273562101,0.151696060566981,0.0646759199860932,0.2947872716383934,0.2067247734610631,0.0085286106246661,Tomatoes,'056,kg/ha,502419.4
2020,4,8,8,1.65,1.74,0.53,15.86,66.7,2.51,Belgium,0.0010154292243941,0.074004641953615,0.2276750075104327,0.2466673910343152,0.2275440908504715,0.0970138799791398,0.4421809074575902,0.3100871601915946,0.0127929159369991,Tomatoes,'056,kg/ha,502419.4
2020,4,8,9,2.19,2.2,0.42,19.12,55.58,2.08,Belgium,0.0013477515160141,0.0982243429566163,0.3021868281502107,0.3273949008273638,0.3020130660378986,0.128763877063222,0.5868946589891652,0.4115702307997529,0.0169796884254716,Tomatoes,'056,kg/ha,502419.4
2020,4,8,10,2.49,2.51,0.39,21.57,39.64,1.97,Belgium,0.0015323750113585,0.1116797324027282,0.3435822840611985,0.3722435173790575,0.3433847189198025,0.1464027643321565,0.667291187617818,0.4679497144709519,0.0193056731412896,Tomatoes,'056,kg/ha,502419.4
2020,4,8,11,2.48,2.55,0.74,22.28,38.24,1.71,Belgium,0.001526220894847,0.1112312194211911,0.3422024355308322,0.370748563494001,0.3420056638237391,0.145814801423192,0.6646113033301961,0.4660703983485786,0.019228140317429,Tomatoes,'056,kg/ha,502419.4
2020,4,8,12,2.37,2.49,0.82,22.62,37.92,1.44,Belgium,0.0014585256132207,0.1062975766242834,0.3270241016968033,0.35430407075838,0.326836057767041,0.1393472094245827,0.6351325761663569,0.4453979210024723,0.0183752792549624,Tomatoes,'056,kg/ha,502419.4
2020,4,8,13,1.84,2.25,0.7,22.71,38.1,1.13,Belgium,0.0011323574381123,0.0825263886028192,0.2538921295873916,0.2750715148503879,0.2537461376756774,0.108185175249465,0.4930987089224036,0.3457941665166874,0.0142660395903505,Tomatoes,'056,kg/ha,502419.4
2020,4,8,14,1.61,1.84,0.67,22.58,38.62,0.86,Belgium,0.0009908127583482,0.0722105900274668,0.2221556133889677,0.2406875754940894,0.2220278704662177,0.0946620283432819,0.4314613703071032,0.3025698957021014,0.0124827846415567,Tomatoes,'056,kg/ha,502419.4
2020,4,8,15,1.15,1.34,0.54,22.14,40.8,0.58,Belgium,0.0007077233988201,0.051578992876762,0.1586825809921197,0.1719196967814924,0.1585913360472983,0.0676157345309156,0.3081866930765022,0.2161213540729296,0.0089162747439691,Tomatoes,'056,kg/ha,502419.4
2020,4,8,16,0.66,0.77,0.34,21.65,42.22,0.32,Belgium,0.0004061716897576,0.029601856781446,0.091070003004173,0.0986669564137261,0.0910176363401886,0.0388055519916559,0.1768723629830361,0.1240348640766378,0.0051171663747996,Tomatoes,'056,kg/ha,502419.4
2020,4,8,17,0.26,0.29,0.18,20.07,47.83,0.37,Belgium,0.0001600070292984,0.0116613375199635,0.0358760617895227,0.0388688010114678,0.03585543249765,0.0152870356330765,0.0696769914781657,0.0488622191817058,0.0020158534203756,Tomatoes,'056,kg/ha,502419.4
2020,4,8,18,0.0,0.0,0.0,18.1,46.91,0.67,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,19,0.0,0.0,0.0,16.38,52.32,0.9,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,20,0.0,0.0,0.0,14.82,59.17,1.07,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,21,0.0,0.0,0.0,13.36,66.1,1.13,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,22,0.0,0.0,0.0,12.22,70.66,1.17,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,8,23,0.0,0.0,0.0,11.22,73.92,1.16,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,0,0.0,0.0,0.0,10.63,74.6,1.14,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,1,0.0,0.0,0.0,10.32,74.37,1.09,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,2,0.0,0.0,0.0,9.96,74.34,1.01,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,3,0.0,0.0,0.0,10.03,72.3,0.94,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,4,0.0,0.0,0.0,10.27,69.74,0.83,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,5,0.1,0.1,0.08,10.25,70.5,0.78,Belgium,6.154116511479999e-05,0.0044851298153706,0.0137984853036625,0.0149495388505645,0.0137905509606346,0.0058796290896448,0.0267988428762175,0.018793161223733,0.000775328238606,Tomatoes,'056,kg/ha,502419.4
2020,4,9,6,0.53,0.54,0.25,11.63,77.87,0.86,Belgium,0.0003261681751084,0.0237711880214642,0.0731319721094117,0.0792325559079921,0.0730899200913636,0.0311620341751176,0.1420338672439532,0.0996037544857849,0.0041092396646118,Tomatoes,'056,kg/ha,502419.4
2020,4,9,7,1.06,1.07,0.42,13.41,69.41,1.61,Belgium,0.0006523363502168,0.0475423760429284,0.1462639442188234,0.1584651118159843,0.1461798401827272,0.0623240683502353,0.2840677344879064,0.1992075089715699,0.0082184793292237,Tomatoes,'056,kg/ha,502419.4
2020,4,9,8,1.6,1.61,0.52,15.66,65.28,1.92,Belgium,0.0009846586418367,0.0717620770459297,0.2207757648586014,0.2391926216090329,0.2206488153701542,0.0940740654343174,0.4287814860194814,0.3006905795797281,0.0124052518176961,Tomatoes,'056,kg/ha,502419.4
2020,4,9,9,2.01,2.07,0.5,18.37,55.21,2.32,Belgium,0.0012369774188074,0.0901511092889492,0.277349554603618,0.3004857308963476,0.2771900743087562,0.1181805447018612,0.5386567418119734,0.3777425405970334,0.0155840975959808,Tomatoes,'056,kg/ha,502419.4
2020,4,9,10,2.25,2.38,0.57,19.94,50.2,2.41,Belgium,0.0013846762150829,0.1009154208458387,0.3104659193324082,0.3363646241377026,0.3102873966142794,0.1322916545170089,0.6029739647148957,0.4228461275339927,0.0174448853686352,Tomatoes,'056,kg/ha,502419.4
2020,4,9,11,2.46,2.51,0.68,20.87,48.17,2.43,Belgium,0.001513912661824,0.110334193458117,0.3394427384700997,0.3677586557238881,0.3392475536316121,0.144638875605263,0.6592515347549527,0.462311766103832,0.0190730746697078,Tomatoes,'056,kg/ha,502419.4
2020,4,9,12,2.33,2.47,0.55,21.32,47.3,2.54,Belgium,0.0014339091471748,0.1045035246981352,0.3215047075753383,0.3483242552181542,0.3213198373827871,0.1369953577887248,0.6244130390158699,0.4378806565129791,0.01806514795952,Tomatoes,'056,kg/ha,502419.4
2020,4,9,13,2.21,2.25,0.57,21.42,47.25,2.7,Belgium,0.001360059749037,0.0991213689196904,0.3049465252109432,0.3303848085974767,0.3047711762300255,0.1299398028811509,0.5922544275644087,0.4153288630444995,0.0171347540731928,Tomatoes,'056,kg/ha,502419.4
2020,4,9,14,1.82,1.87,0.51,21.2,47.82,2.87,Belgium,0.0011200492050893,0.0816293626397451,0.2511324325266591,0.2720816070802749,0.2509880274835505,0.1070092494315361,0.4877389403471601,0.3420355342719408,0.0141109739426293,Tomatoes,'056,kg/ha,502419.4
2020,4,9,15,1.33,1.37,0.4,20.47,50.21,2.99,Belgium,0.0008184974960268,0.0596522265444291,0.1835198545387124,0.1988288667125086,0.1834143277764407,0.0781990668922763,0.3564246102536939,0.249949044275649,0.0103118655734599,Tomatoes,'056,kg/ha,502419.4
2020,4,9,16,0.78,0.8,0.32,19.03,59.94,2.62,Belgium,0.0004800210878954,0.0349840125598907,0.1076281853685681,0.1166064030344035,0.1075662974929502,0.0458611068992297,0.2090309744344972,0.1465866575451175,0.0060475602611268,Tomatoes,'056,kg/ha,502419.4
2020,4,9,17,0.28,0.29,0.16,16.36,73.02,2.11,Belgium,0.0001723152623214,0.0125583634830377,0.0386357588502552,0.0418587087815807,0.0386135426897769,0.0164629614510055,0.0750367600534092,0.0526208514264524,0.0021709190680968,Tomatoes,'056,kg/ha,502419.4
2020,4,9,18,0.01,0.01,0.02,13.71,78.75,2.22,Belgium,6.15411651148e-06,0.000448512981537,0.0013798485303662,0.0014949538850564,0.0013790550960634,0.0005879629089644,0.0026798842876217,0.0018793161223733,7.7532823860601e-05,Tomatoes,'056,kg/ha,502419.4
2020,4,9,19,0.0,0.0,0.0,12.78,79.57,2.47,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,20,0.0,0.0,0.0,11.98,81.36,2.51,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,21,0.0,0.0,0.0,11.18,84.21,2.39,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,22,0.0,0.0,0.0,10.46,87.2,2.23,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,9,23,0.0,0.0,0.0,9.75,90.51,2.05,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,0,0.0,0.0,0.0,9.11,94.21,1.92,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,1,0.0,0.0,0.0,8.5,98.17,1.8,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,2,0.0,0.0,0.0,7.94,100.0,1.68,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,3,0.0,0.0,0.0,7.47,100.0,1.6,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,4,0.0,0.0,0.0,7.08,100.0,1.57,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,5,0.12,0.12,0.09,7.76,99.25,1.75,Belgium,7.384939813775999e-05,0.0053821557784447,0.0165581823643951,0.0179394466206774,0.0165486611527615,0.0070555549075738,0.0321586114514611,0.0225517934684796,0.0009303938863272,Tomatoes,'056,kg/ha,502419.4
2020,4,10,6,0.61,0.61,0.24,10.41,85.68,2.73,Belgium,0.0003754011072002,0.0273592918737607,0.0841707603523417,0.0911921869884438,0.0841223608598713,0.0358657374468335,0.1634729415449272,0.1146382834647713,0.0047295022554966,Tomatoes,'056,kg/ha,502419.4
2020,4,10,7,1.19,1.19,0.36,12.47,79.77,2.47,Belgium,0.0007323398648661,0.0533730448029102,0.1642019751135848,0.1778995123217182,0.1641075564315522,0.0699675861667736,0.3189062302269893,0.2236386185624228,0.0092264060394115,Tomatoes,'056,kg/ha,502419.4
2020,4,10,8,1.75,1.76,0.41,15.73,67.37,2.71,Belgium,0.001076970389509,0.0784897717689856,0.2414734928140953,0.2616169298848798,0.2413346418111062,0.1028935090687847,0.4689797503338078,0.3288803214153277,0.0135682441756051,Tomatoes,'056,kg/ha,502419.4
2020,4,10,9,2.19,2.22,0.52,18.37,54.4,3.19,Belgium,0.0013477515160141,0.0982243429566163,0.3021868281502107,0.3273949008273638,0.3020130660378986,0.128763877063222,0.5868946589891652,0.4115702307997529,0.0169796884254716,Tomatoes,'056,kg/ha,502419.4
2020,4,10,10,2.52,2.53,0.46,19.55,51.52,3.21,Belgium,0.0015508373608929,0.1130252713473393,0.3477218296522972,0.3767283790342269,0.3475218842079929,0.1481666530590499,0.6753308404806833,0.4735876628380718,0.0195382716128714,Tomatoes,'056,kg/ha,502419.4
2020,4,10,11,2.58,2.67,0.48,20.35,49.88,3.14,Belgium,0.0015877620599618,0.1157163492365617,0.3560009208344948,0.3856981023445656,0.3557962147843737,0.1516944305128368,0.6914101462064138,0.4848635595723116,0.020003468556035,Tomatoes,'056,kg/ha,502419.4
2020,4,10,12,2.61,2.62,0.44,20.87,48.81,3.04,Belgium,0.0016062244094962,0.1170618881811729,0.3601404664255935,0.3901829639997349,0.3599333800725641,0.1534583192397303,0.699449799069279,0.4905015079394315,0.0202360670276168,Tomatoes,'056,kg/ha,502419.4
2020,4,10,13,2.31,2.39,0.4,21.03,48.44,2.99,Belgium,0.0014216009141518,0.1036064987350611,0.3187450105146058,0.3453343474480413,0.3185617271906601,0.1358194319707958,0.6190532704406263,0.4341220242682325,0.0179100823117988,Tomatoes,'056,kg/ha,502419.4
2020,4,10,14,1.98,2.0,0.4,20.83,49.02,3.0,Belgium,0.001218515069273,0.088805570344338,0.2732100090125192,0.2960008692411782,0.2730529090205659,0.1164166559749678,0.5306170889491082,0.3721045922299136,0.0153514991243989,Tomatoes,'056,kg/ha,502419.4
2020,4,10,15,1.46,1.49,0.32,20.26,50.43,3.05,Belgium,0.000898501010676,0.0654828953044109,0.2014578854334738,0.2182632672182425,0.2013420440252657,0.0858425847088146,0.3912631059927767,0.2743801538665019,0.0113197922836477,Tomatoes,'056,kg/ha,502419.4
2020,4,10,16,0.88,0.9,0.27,19.02,57.59,2.8,Belgium,0.0005415622530102,0.0394691423752613,0.1214266706722307,0.1315559418849681,0.1213568484535848,0.0517407359888745,0.2358298173107147,0.1653798187688505,0.0068228884997328,Tomatoes,'056,kg/ha,502419.4
2020,4,10,17,0.33,0.34,0.14,16.53,70.71,2.34,Belgium,0.0002030858448788,0.014800928390723,0.0455350015020865,0.049333478206863,0.0455088181700943,0.0194027759958279,0.088436181491518,0.0620174320383189,0.0025585831873998,Tomatoes,'056,kg/ha,502419.4
2020,4,10,18,0.02,0.02,0.02,13.84,76.98,2.65,Belgium,1.230823302296e-05,0.0008970259630741,0.0027596970607325,0.0029899077701129,0.0027581101921269,0.0011759258179289,0.0053597685752435,0.0037586322447466,0.0001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,4,10,19,0.0,0.0,0.0,12.82,77.98,3.28,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,20,0.0,0.0,0.0,11.7,80.57,3.24,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,21,0.0,0.0,0.0,10.66,82.82,3.02,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,22,0.0,0.0,0.0,9.71,84.64,2.66,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,4,10,23,0.0,0.0,0.0,8.9,85.56,2.33,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
